,Time,Right Ascension,Declination,Distance,X,Y,Z
1907,2018-01-20 20:45:00,344.83773312323865,-9.849763364353432,392001.7488508277,372778.67844204995,-101018.15039807474,-67057.89507029024
1908,2018-01-20 21:00:00,344.9149760835015,-9.813009739283657,391832.7263602693,372795.17299987306,-100483.32879816473,-66781.3227523708
1909,2018-01-20 21:15:00,344.99102702625123,-9.775672823520807,391684.0307018731,372828.6368765412,-99961.71478036096,-66504.45857095478
1910,2018-01-20 21:30:00,345.06608774785553,-9.737746534931397,391556.1326533208,372879.92803954927,-99452.04027202995,-66227.30531567775
1911,2018-01-20 21:45:00,345.14036463152377,-9.699227309200133,391449.4160902325,372949.81917962414,-98952.98355711185,-65949.86562848745
1912,2018-01-20 22:00:00,345.2140676917722,-9.660114112674938,391364.1761681059,373038.99437605985,-98463.17498461729,-65672.14199785823
1913,2018-01-20 22:15:00,345.2874095951274,-9.62040844003245,391300.61791588133,373148.0461438659,-97981.20288375109,-65394.13675413957
1914,2018-01-20 22:30:00,345.36060466342127,-9.58011429658068,391258.85524989665,373277.4728751078,-97505.61965983022,-65115.85206526339
1915,2018-01-20 22:45:00,345.4338678661589,-9.53923816534549,391238.91041512066,373427.67668560264,-97034.94804504146,-64837.289933339576
1916,2018-01-20 23:00:00,345.5074138086485,-9.497788959142163,391240.7138569794,373598.96167589637,-96567.68747673677,-64558.45219184091
1917,2018-01-20 23:15:00,345.5814557225587,-9.455777958034432,391264.10452570504,373791.53261488146,-96102.32057624354,-64279.34050362352
1918,2018-01-20 23:30:00,345.65620446554925,-9.41321873273896,391308.83061002893,374005.4940504532,-95637.31970012069,-63999.956359685806
1919,2018-01-20 23:45:00,345.731867536628,-9.370127054623676,391374.55069649353,374240.8498521977,-95171.15353530632,-63720.301078590266
1920,2018-01-21 00:00:00,345.808648113481,-9.326520793156918,391460.8353464537,374497.5031874218,-94702.29371049858,-63440.37580674265
1921,2018-01-21 00:15:00,345.8867441181011,-9.282419801726398,391567.1690801306,374775.25693057635,-94229.22139386395,-63160.181519326085
1922,2018-01-21 00:30:00,345.96634731596737,-9.23784579285916,391692.9527569133,375073.81450530625,-93750.43385269542,-62879.71902211394
1923,2018-01-21 00:45:00,346.0476424551975,-9.192822204018354,391837.50633318984,375392.7811537597,-93264.4509393173,-62598.988953862194
1924,2018-01-21 01:00:00,346.13080644960195,-9.147374055133879,392000.0719836068,375731.6656292178,-92769.82148292333,-62317.99178947526
1925,2018-01-21 01:15:00,346.2160076107119,-9.101527799186222,392179.81756453647,376089.8823040196,-92265.12955557025,-62036.72784404159
1926,2018-01-21 01:30:00,346.3034049325558,-9.05531116706411,392375.8403990099,376466.7536840504,-91749.00058672985,-61755.1972772984
1927,2018-01-21 01:45:00,346.3931474326357,-9.00875300808972,392587.17135975405,376861.51331856335,-91220.10729968935,-61473.40009897275
1928,2018-01-21 02:00:00,346.48537355195344,-8.96188312747894,392812.7792263952,377273.3090932363,-90677.1754442991,-61191.33617472244
1929,2018-01-21 02:15:00,346.5802106163261,-8.914732122047122,393051.57529114746,377701.20689202857,-90118.98930147219,-60909.00523271361
1930,2018-01-21 02:30:00,346.67777436067365,-8.86733121541107,393302.4181866603,378144.19461209164,-89544.39693577167,-60626.40687073712
1931,2018-01-21 02:45:00,346.7781685174363,-8.819712093925286,393564.11890901387,378601.18651446473,-88952.31517317609,-60343.540564006056
1932,2018-01-21 03:00:00,346.8814844696234,-8.77190674446519,393835.44600882666,379071.02789209876,-88341.7342830933,-60060.40567340872
1933,2018-01-21 03:15:00,346.9878009685941,-8.723947295153621,394115.1309222467,379552.50003454357,-87711.72234387498,-59777.00145422504
1934,2018-01-21 03:30:00,347.09718391605725,-8.67586586003432,394401.87341498875,380044.3254684705,-87061.42927353052,-59493.32706546241
1935,2018-01-21 03:45:00,347.2096862093703,-8.62769438856018,394694.3471115427,380545.1734509059,-86390.09050813624,-59209.38157946716
1936,2018-01-21 04:00:00,347.3253476488572,-8.579464520709049,394991.20508362993,381053.66569245874,-85697.03031188434,-58925.16399198282
1937,2018-01-21 04:15:00,347.4441949053538,-8.53120744843134,395291.0854707229,381568.3822848361,-84981.66470478055,-58640.673232491084
1938,2018-01-21 04:30:00,347.5662415459531,-8.482953784048622,395592.61710751645,382087.86780744087,-84243.50399532139,-58355.90817499099
1939,2018-01-21 04:45:00,347.69148811562457,-8.43473343602743,395894.4251345895,382610.6375875873,-83482.15490739219,-58070.867648806336
1940,2018-01-21 05:00:00,347.81992227219683,-8.386575492615997,396195.13656726084,383135.18408594857,-82697.32229153649,-57785.5504498009
1941,2018-01-21 05:15:00,347.9515189718201,-8.338508113562964,396493.3858017267,383659.9833810909,-81888.8104144591,-57499.95535165862
1942,2018-01-21 05:30:00,348.08624070216894,-8.290558430150508,396787.8200360837,384183.5017242732,-81056.52381995601,-57214.08111721984
1943,2018-01-21 05:45:00,348.2240377602985,-8.242752453666244,397077.1045866522,384704.20213657717,-80200.46775832909,-56927.92650996436
1944,2018-01-21 06:00:00,348.36484857214055,-8.19511499232329,397359.9280810732,385220.55102027836,-79320.7481823291,-56641.490305467705
1945,2018-01-21 06:15:00,348.5086000506166,-8.147669576600823,397635.00751010654,385731.0247554927,-78417.57130930352,-56354.77130279475
1946,2018-01-21 06:30:00,348.6552079892812,-8.100438392902815,397901.09312205494,386234.11625378486,-77491.24275182429,-56067.76833584398
1947,2018-01-21 06:45:00,348.8045774885582,-8.053442225344803,398156.97314519424,386728.34144096414,-76542.16622030512,-55780.480284479025
1948,2018-01-21 07:00:00,348.956603411627,-8.006700405487456,398401.47832415835,387212.245640783,-75570.84180338342,-55492.90608559563
1949,2018-01-21 07:15:00,349.11117086718707,-7.960230769719745,398633.48625737784,387684.40983179293,-74577.86383321132,-55205.04474375928
1950,2018-01-21 07:30:00,349.268155716406,-7.9140496240526454,398851.92552493577,388143.4567510842,-73563.91834508129,-54916.895341837466
1951,2018-01-21 07:45:00,349.4274251015212,-7.868171715927165,399055.7795959863,388588.05681817565,-72529.78014213014,-54628.457050963574
1952,2018-01-21 08:00:00,349.58883799364713,-7.8226102127966115,399244.0905067297,389016.9338536139,-71476.30947815631,-54339.72914048774
1953,2018-01-21 08:15:00,349.75224575767965,-7.777376687043917,399415.9623005603,389428.8705677854,-70404.44837193673,-54050.71098722892
1954,2018-01-21 08:30:00,349.91749273200685,-7.732481106936063,399570.5642231091,389822.713796031,-69315.21657034037,-53761.40208437889
1955,2018-01-21 08:45:00,350.0844168213582,-7.687931833257367,399707.13366586604,390197.3794579828,-68209.7071759628,-53471.802050004386
1956,2018-01-21 09:00:00,350.2528501008268,-7.6437356212419205,399824.9788524078,390551.85721923754,-67089.0819594373,-53181.910634843734
1957,2018-01-21 09:15:00,350.42261942953525,-7.599897627508151,399923.4812629059,390885.2148359367,-65954.56637618768,-52891.72772971667
1958,2018-01-21 09:30:00,350.5935470725705,-7.556421421645515,400002.0977915809,391196.6021626061,-64807.44430829973,-52601.25337217542
1959,2018-01-21 09:45:00,350.7654513296575,-7.513309002168863,400060.36263477127,391485.2548069939,-63649.052555754846,-52310.487752672605
1960,2018-01-21 10:00:00,350.9381471695838,-7.47056081653492,400097.8889058933,391750.4974157805,-62480.77509916061,-52019.43121997033
1961,2018-01-21 10:15:00,351.11144686913724,-7.428175785009949,400114.36997430865,391991.746576341,-61304.0371595838,-51728.084286043246
1962,2018-01-21 10:30:00,351.28516065561075,-7.386151328057136,400109.58052759536,392208.5133237096,-60120.299080939905,-51436.44762998451
1963,2018-01-21 10:45:00,351.45909735196966,-7.344483397170658,400083.37735371134,392400.40523995523,-58931.05006082637,-51144.52210158466
1964,2018-01-21 11:00:00,351.6330650237371,-7.30316650884281,400035.6998433192,392567.1281383482,-57737.8017575873,-50852.30872384601
1965,2018-01-21 11:15:00,351.80687162690083,-7.262193781597719,399966.5702111541,392708.4873247587,-56542.08180019349,-50559.80869499148
1966,2018-01-21 11:30:00,351.98032565589835,-7.221556975912398,399876.09343566047,392824.3884303367,-55345.42722980716,-50267.02338956538
1967,2018-01-21 11:45:00,352.153236791001,-7.181246536954986,399764.45691753295,392914.8378125784,-54149.37790054377,-49973.9543589393
1968,2018-01-21 12:00:00,352.3254165442313,-7.141251640019114,399631.92985712504,392979.9425225836,-52955.4698681448,-49680.60333088768
1969,2018-01-21 12:15:00,352.49667890293665,-7.101560238651058,399478.8623516427,393019.9098386792,-51765.22879523098,-49386.97220863574
1970,2018-01-21 12:30:00,352.66684097020794,-7.062159115349669,399305.68421371945,393035.04636893753,-50580.16340097604,-49093.06306887314
1971,2018-01-21 12:45:00,352.83572360103796,-7.0230339349133,399112.90351239545,393025.7567256274,-49401.75898420577,-48798.87815932953
1972,2018-01-21 13:00:00,353.00315203332315,-6.9841693003430585,398901.10483895335,392992.5417778518,-48231.47104674185,-48504.41989539041
1973,2018-01-21 13:15:00,353.16895651237417,-6.945548811353638,398670.94730047334,392935.9964899389,-47070.71904562582,-48209.69085612652
1974,2018-01-21 13:30:00,353.3329729077747,-6.907155125495468,398423.1622436606,392856.80735440756,-45920.88030019714,-47914.69377962452
1975,2018-01-21 13:45:00,353.4950433211134,-6.868970021868657,398158.5507134409,392755.7494312602,-44783.28408076809,-47619.43155748565
1976,2018-01-21 14:00:00,353.6550166830541,-6.830974467524159,397877.98064995406,392633.6830055387,-43659.205904084934,-47323.90722896899
1977,2018-01-21 14:15:00,353.8127493380227,-6.7931486864596815,397582.3838297824,392491.5498783256,-42549.86206032292,-47028.123974168695
1978,2018-01-21 14:30:00,353.9681056146271,-6.755472231307358,397272.7525567669,392330.36930655397,-41456.404395233454,-46732.0851068296
1979,2018-01-21 14:45:00,354.1209583798722,-6.717924057661164,396950.13610941794,392151.2336095064,-40379.91536934722,-46435.7940665619
1980,2018-01-21 15:00:00,354.271189574829,-6.680482601007138,396615.6369522281,391955.30346052494,-39321.40341652186,-46139.25441036668
1981,2018-01-21 15:15:00,354.41869072957616,-6.643125856261157,396270.4067200386,391743.8028848706,-38281.79862076902,-45842.46980391965
1982,2018-01-21 15:30:00,354.5633634547945,-6.605831459782137,395915.64198416984,391518.0139843699,-37261.94873072034,-45545.44401212131
1983,2018-01-21 15:45:00,354.70511990745604,-6.56857677382477,395552.57981177093,391279.2714123472,-36262.61552843391,-45248.18088948017
1984,2018-01-21 16:00:00,354.8438832277842,-6.53133897323947,395182.4931296366,391028.95662209584,-35284.47156850856,-44950.684369890325
