,Time,Right Ascension,Declination,Distance,X,Y,Z
2750,2018-07-11 05:00:30.517192114,110.15433375819818,22.142281400641853,152090216.69309363,-48538037.28240633,132247690.4607871,57324002.98576287
2751,2018-07-11 06:40:37.946471092,110.22611642312285,22.133029976220325,152090863.68660814,-48707091.44920992,132196021.96031013,57301499.43383613
2752,2018-07-11 08:20:45.375750070,110.29799204006028,22.123888402345557,152090581.6311883,-48875968.80826108,132143144.5642869,57278914.43305309
2753,2018-07-11 10:00:52.805029050,110.3697806730967,22.114858092760624,152089373.27594864,-49044250.9469248,132089213.8278832,57256252.9585866
2754,2018-07-11 11:41:00.234308028,110.44131709963463,22.105913823651576,152087414.48903334,-49211619.35896023,132034550.01919536,57233519.61269235
2755,2018-07-11 13:21:07.663587008,110.51248182209766,22.097008488754067,152085021.25811383,-49377915.54722285,131979577.66214943,57210717.76697898
2756,2018-07-11 15:01:15.092865986,110.5832234998863,22.08808195744029,152082590.37230244,-49543170.90138988,131924745.38721344,57187848.93580208
2757,2018-07-11 16:41:22.522144966,110.65356858853428,22.079072374015773,152080524.91351792,-49707600.70963049,131870441.22445898,57164912.49822391
2758,2018-07-11 18:21:29.951423944,110.7236163691038,22.069927777290047,152079158.5446464,-49871563.43768141,131816919.33551632,57141905.82071095
2759,2018-07-11 20:01:37.380702924,110.7935202938462,22.060615857164013,152078692.81780338,-50035492.9686896,131764252.0218119,57118824.757556565
2760,2018-07-11 21:41:44.809981902,110.86345914951805,22.051130013664746,152079159.28816786,-50199816.6034645,131712316.07370065,57095664.43501682
2761,2018-07-11 23:21:52.239260882,110.93360345977132,22.0414905797905,152080413.5606953,-50364874.30922515,131660816.04010339,57072420.17176169
2762,2018-07-12 01:01:59.668539860,111.0040834463181,22.03174098158222,152082162.39371288,-50530854.468039386,131609340.0259656,57049088.362630695
2763,2018-07-12 02:42:07.097818840,111.07496457306162,22.021939563347804,152084018.76709256,-50697758.25896601,131557437.48208456,57025667.15972919
2764,2018-07-12 04:22:14.527097818,111.1462352651444,22.012148620962737,152085574.56647587,-50865399.39928733,131504704.29861535,57002156.82322736
2765,2018-07-12 06:02:21.956376798,111.21780910034205,22.002422707517475,152086477.22854096,-51033439.29171958,131450859.13390386,56978559.67646465
2766,2018-07-12 07:42:29.385655776,111.28954104981861,21.992798406766205,152086495.9542995,-51201450.93739226,131395796.56461482,56954879.67429422
2767,2018-07-12 09:22:36.814934756,111.36125471151543,21.983287489220743,152085565.06123048,-51368999.54167092,131339607.01909453,56931121.666022
2768,2018-07-12 11:02:44.244213734,111.43277542364248,21.9738747286618,152083796.33757085,-51535724.58763536,131282559.72753103,56907290.49131024
2769,2018-07-12 12:42:51.673492714,111.50396304801029,21.964520783500312,152081458.07705894,-51701407.87560171,131225051.90588447,56883390.078500375
2770,2018-07-12 14:22:59.102771692,111.57473827509821,21.955169600045828,152078924.72212288,-51866014.678640254,131167533.76728714,56859422.71426767
2771,2018-07-12 16:03:06.532050670,111.64509751343283,21.94575894848589,152076606.5599241,-52029700.2425976,131110423.52039011,56835388.621450625
2772,2018-07-12 17:43:13.961329650,111.71511356234065,21.93623211442819,152074872.66580343,-52192780.40522967,131054028.40633525,56811285.92421825
2773,2018-07-12 19:23:21.390608628,111.78492193380694,21.926548550061135,152073981.5662692,-52355671.88608236,130998486.6868311,56787111.007120274
2774,2018-07-12 21:03:28.819887608,111.85469538769541,21.916691482626746,152074032.65307534,-52518813.526654415,130943741.5400069,56762859.20058111
2775,2018-07-12 22:43:36.249166586,111.92461146572082,21.906671049802096,152074947.4861661,-52682583.35743192,130889551.79533763,56738525.663988106
2776,2018-07-13 00:23:43.678445566,111.9948191305608,21.896522374807713,152076484.5059583,-52847227.15549692,130835537.48205273,56714106.300361045
2777,2018-07-13 02:03:51.107724544,112.0654107845133,21.886298948479837,152078284.39287522,-53012811.985205956,130781251.59105647,56689598.530755445
2778,2018-07-13 03:43:58.537003524,112.13640492521634,21.876062569099382,152079937.5499285,-53179213.495195985,130726264.50006004,56665001.78313641
2779,2018-07-13 05:24:05.966282502,112.20774268942685,21.86587173565819,152081061.0287346,-53346139.36905009,130670245.12000808,56640317.60434066
2780,2018-07-13 07:04:13.395561482,112.27929892254559,21.855770675811613,152081370.45066065,-53513184.498546526,130613023.43940899,56615549.374637276
2781,2018-07-13 08:44:20.824840460,112.35090568570594,21.845781064980255,152080733.4204537,-53679907.45712251,130554622.6549934,56590701.67889905
2782,2018-07-13 10:24:28.254119440,112.42238378421595,21.835897984382473,152079194.40698624,-53845913.828595355,130495254.81933878,56565779.45257388
2783,2018-07-13 12:04:35.683398418,112.49357640276115,21.82609087021487,152076966.41966194,-54010930.652076565,130435280.82479984,56540787.06260785
2784,2018-07-13 13:44:43.112677398,112.56437853999707,21.816309272203423,152074391.03693524,-54174857.92278749,130375142.27778918,56515727.49550967
2785,2018-07-13 15:24:50.541956376,112.63475672011062,21.806492340129463,152071874.28136587,-54337787.42294511,130315278.12644917,56490601.804659285
2786,2018-07-13 17:04:57.971235356,112.70475527743169,21.796580258305646,152069810.37293857,-54499985.328117184,130256041.78518078,56465408.92045101
2787,2018-07-13 18:45:05.400514334,112.77448802645729,21.78652548108906,152068507.67687735,-54661841.876621544,130197634.40691115,56440145.85888342
2788,2018-07-13 20:25:12.829793314,112.8441168751977,21.776301657923746,152068130.76016703,-54823797.61020553,130140066.90544844,56414808.28941888
2789,2018-07-13 22:05:20.259072292,112.91382139837465,21.76590856985343,152068669.45181644,-54986260.11853755,130083157.90136582,56389391.355384104
2790,2018-07-13 23:45:27.688351272,112.9837650921442,21.75537215078505,152069940.72911197,-55149527.01257237,130026567.98094225,56363890.59267098
2791,2018-07-14 01:25:35.117630250,113.05406465787536,21.74473959393564,152071623.07996756,-55313729.67437652,129969863.80012402,56338302.77407131
2792,2018-07-14 03:05:42.546909228,113.1247680892537,21.73407047011683,152073316.88448066,-55478808.40614654,129912599.92939875,56312626.52075235
2793,2018-07-14 04:45:49.976188208,113.19584567497743,21.723425533407568,152074619.4690809,-55644523.67030905,129854402.98505071,56286862.56637717
2794,2018-07-14 06:25:57.405467186,113.26719559652975,21.712855320198194,152075200.73413232,-55810501.29587625,129795042.1600876,56261013.624807
2795,2018-07-14 08:06:04.834746166,113.33866305873606,21.70239068063721,152074865.15412188,-55976303.1110849,129734472.83553204,56235083.88672411
2796,2018-07-14 09:46:12.264025144,113.41006935538569,21.692037014082498,152073588.51241648,-56141509.660334356,129672845.03517906,56209078.23994976
2797,2018-07-14 11:26:19.693304124,113.48124541503489,21.681773283516524,152071522.47512725,-56305799.38158732,129610475.12493503,56183001.35977229
2798,2018-07-14 13:06:27.122583102,113.55206353604446,21.671555988852464,152068966.1412781,-56469009.28968766,129547786.09840226,56156856.83975703
2799,2018-07-14 14:46:34.551862082,113.622461358543,21.66132735158222,152066309.90129477,-56631165.70500892,129485227.72300243,56130646.52585649
2800,2018-07-14 16:26:41.981141060,113.69245357221293,21.651026174818398,152063962.13482982,-56792479.22534707,129423191.6251701,56104370.17858753
